time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place
2013-08-22T19:39:34.000Z,53.1709,-166.7068,25.5,2.8,Ml,23,219.6,,0.51,ak,ak10787616,2013-08-24T06:51:58.689Z,"79km S of Unalaska, Alaska"
2013-08-22T19:34:38.300Z,19.4623,-155.4425,9,1.8,Ml,,72,0.06288207,0.1,hv,hv60527967,2013-08-27T22:00:54.436Z,"21km W of Volcano, Hawaii"
2013-08-22T19:14:45.000Z,33.6913,-117.4103,0,1.3,Ml,16,133.2,0.28746089,0.25,ci,ci15395649,2013-08-23T01:25:30.488Z,"14km NE of Quarry at ELS"
2013-08-22T19:09:07.000Z,35.5375,-120.8267,5.2,1.2,Md,,68.4,0.06288207,0.16,nc,nc72054541,2013-08-23T22:18:08.549Z,"11km W of Templeton, California"
2013-08-22T19:02:03.000Z,18.5967,-66.7555,17,2.6,Md,14,216,0.24434176,0.5,pr,pr13234026,2013-08-22T21:19:56.617Z,"13km NNE of Carrizales, Puerto Rico"
2013-08-22T18:58:35.790Z,-10.6555,114.2318,10,5.1,mb,66,71,2.17,1.12,us,usb000j9u3,2013-08-23T03:01:42.400Z,"224km SSW of Kangin, Indonesia"
2013-08-22T18:52:15.000Z,62.9675,-149.9298,89.1,1,Ml,19,61.2,,0.56,ak,ak10787586,2013-08-24T06:51:57.493Z,"68km SW of Cantwell, Alaska"
2013-08-22T18:30:28.600Z,18.5076,-67.9002,81,3,Md,12,165.6,0.41771661,0.2,pr,pr13234023,2013-08-22T20:20:38.970Z,"53km E of Punta Cana, Dominican Republic"
2013-08-22T18:27:53.700Z,36.0312,-117.721,2.3,1.3,Ml,19,68.4,0.03593261,0.11,ci,ci15395625,2013-08-22T19:34:26.911Z,"40km NW of Searles Valley, California"
2013-08-22T18:23:47.400Z,35.6645,-121.0842,6.2,1.2,Md,,100.8,0.06288207,0.07,nc,nc72054496,2013-08-23T22:48:06.988Z,"9km ENE of San Simeon, California"
2013-08-22T18:16:29.000Z,46.5973,-123.1753,0,1,Md,,154.8,0.26949459,0.56,uw,uw60577037,2013-08-22T18:32:41.157Z,"17km WSW of Chehalis, Washington"
2013-08-22T17:58:03.900Z,32.3758,-115.221,9,2,Ml,9,212.4,0.08084838,0.21,ci,ci15395601,2013-08-22T19:25:15.795Z,"3km NW of Delta, Mexico"
2013-08-22T17:51:08.000Z,63.0251,-150.4093,99.8,2.1,Ml,37,54,,0.39,ak,ak10787533,2013-08-24T06:51:57.482Z,"79km N of Talkeetna, Alaska"
2013-08-22T17:18:05.600Z,35.6555,-118.4587,9.5,1.1,Ml,11,126,0.01796631,0.1,ci,ci15395593,2013-08-22T19:21:45.366Z,"4km NNE of Lake Isabella, California"
2013-08-22T17:16:30.000Z,38.7642,-122.7152,2.5,1.2,Md,,46.8,0.00898315,0.07,nc,nc72054476,2013-08-22T20:21:09.459Z,"3km ESE of The Geysers, California"
2013-08-22T17:13:41.240Z,-3.6636,35.7526,10,4.6,mb,15,76,2.93,1.6,us,usb000jagc,2013-08-23T10:06:50.802Z,"31km NE of Mbulu, Tanzania"
2013-08-22T17:01:00.400Z,39.6447,-112.1088,-2.1,1.7,Ml,,82.8,0.26949459,0.27,uu,uu60034242,2013-08-23T16:34:07.222Z,"24km WSW of Nephi, Utah"
2013-08-22T16:35:22.400Z,41.5852,-112.2618,-1.4,1.4,Md,,172.8,0.00898315,0.01,uu,uu60034232,2013-08-23T16:17:12.101Z,"15km SW of Elwood, Utah"
2013-08-22T16:31:18.000Z,63.2564,-151.6447,8.3,1,Ml,13,118.8,,0.87,ak,ak10787475,2013-08-24T06:51:57.429Z,"130km NW of Talkeetna, Alaska"
2013-08-22T16:21:28.500Z,19.402,-155.2798,1.6,1.9,Ml,,32.4,0.00898315,0.14,hv,hv60527832,2013-08-22T16:27:09.179Z,"5km SW of Volcano, Hawaii"
2013-08-22T16:21:26.100Z,40.4605,-124.1785,17.6,1.5,Md,,122.4,0.06288207,0.11,nc,nc72054451,2013-08-23T02:20:11.239Z,"7km SW of Rio Dell, California"
2013-08-22T16:20:35.800Z,35.4891,-92.3973,0.2,1.8,Md,9,133.2,0.10779783,0.14,nm,nm082713b,2013-08-27T14:02:02.565Z,"12km SSE of Clinton, Arkansas"
2013-08-22T16:13:39.100Z,34.7488,-119.9485,0,1.7,Ml,8,108,0.03593261,0.23,ci,ci15395577,2013-08-22T17:53:34.176Z,"17km ENE of Los Olivos, California"
2013-08-22T16:02:47.664Z,39.6659,-119.684,13.2923,1.07,ml,24,74,0.151,0.1235,nn,nn00420951,2013-08-22T16:57:12.721Z,"2km NE of Spanish Springs, Nevada"
2013-08-22T15:50:38.600Z,-1.9019,-77.6216,159.12,4.3,mb,44,100,10.05,0.73,us,usb000j9gv,2013-08-22T23:53:14.898Z,"41km ESE of Palora, Ecuador"
2013-08-22T15:50:23.200Z,33.9518,-116.7262,17.1,1.3,Ml,29,43.2,0.10779783,0.08,ci,ci15395569,2013-08-22T16:57:27.328Z,"6km NE of Cabazon, California"
2013-08-22T15:34:49.000Z,53.5869,-165.075,33.6,2.4,Ml,16,244.8,,0.29,ak,ak10787447,2013-08-24T06:51:58.669Z,"76km SE of Akutan, Alaska"
2013-08-22T15:18:45.800Z,40.943,-121.653,17.8,2.1,Md,,86.4,0.18864621,0.11,nc,nc72054406,2013-08-22T19:07:06.116Z,"6km N of Burney, California"
2013-08-22T15:16:05.200Z,18.059,-67.4555,7,2.3,Md,7,252,0.3233935,0.62,pr,pr13234020,2013-08-22T18:51:46.249Z,"28km W of Puerto Real, Puerto Rico"
2013-08-22T15:04:36.000Z,53.7085,-165.3148,39,1.9,Ml,17,244.8,,0.3,ak,ak10787441,2013-08-24T06:51:57.455Z,"56km SSE of Akutan, Alaska"
2013-08-22T14:37:14.000Z,59.5341,-135.8609,13.1,1.5,Ml,6,100.8,,0.54,ak,ak10788689,2013-08-27T18:58:06.991Z,"32km WNW of Skagway, Alaska"
2013-08-22T14:20:44.100Z,39.334,-123.305,5.2,1.9,Md,,72,0.12576414,0.04,nc,nc72054371,2013-08-23T04:22:10.177Z,"9km SSE of Willits, California"
2013-08-22T14:18:45.600Z,19.4002,-155.2775,3.4,2.1,Ml,,39.6,0.00898315,0.15,hv,hv60527797,2013-08-22T14:24:30.184Z,"5km SW of Volcano, Hawaii"
2013-08-22T14:09:09.000Z,51.3326,-179.0892,22.6,1.9,Ml,15,313.2,,0.35,ak,ak10787424,2013-08-24T06:51:57.415Z,"7km N of Amatignak Island, Alaska"
2013-08-22T14:05:37.200Z,18.0639,-67.436,7,2.8,Md,19,190.8,0.31620698,0.58,pr,pr13234018,2013-08-22T14:47:50.134Z,"26km W of Puerto Real, Puerto Rico"
2013-08-22T14:01:37.000Z,58.981,-152.2785,63.3,1.9,Ml,22,136.8,,0.47,ak,ak10787423,2013-08-24T06:51:59.918Z,"84km SSW of Homer, Alaska"
2013-08-22T13:54:00.400Z,35.4695,-118.522,1,2.1,Ml,32,75.6,0.1706799,0.1,ci,ci15395545,2013-08-22T17:28:31.114Z,"13km SSW of Bodfish, California"
2013-08-22T13:50:27.400Z,35.4693,-118.5202,0.6,2,Ml,28,75.6,0.1706799,0.11,ci,ci15395537,2013-08-22T21:53:05.865Z,"13km S of Bodfish, California"
2013-08-22T13:41:29.200Z,34.2508,-117.4987,13.4,1.4,Ml,19,64.8,0.04491576,0.14,ci,ci15395529,2013-08-22T17:52:03.477Z,"17km NW of Muscoy, California"
2013-08-22T13:29:57.800Z,40.303,-124.5645,18.8,2.4,Md,,259.2,0.21559567,0.23,nc,nc72054336,2013-08-22T19:52:06.157Z,"39km SW of Ferndale, California"
2013-08-22T13:29:23.200Z,33.4323,-117.0887,7.5,3.6,Ml,90,82.8,0.07186522,0.17,ci,ci15395521,2013-08-26T23:18:44.350Z,"6km ENE of Rainbow, California"
2013-08-22T13:19:57.000Z,62.0974,-148.9462,43.4,1.5,Ml,29,61.2,,0.41,ak,ak10787409,2013-08-24T06:51:57.390Z,"33km N of Sutton-Alpine, Alaska"
2013-08-22T13:12:25.900Z,32.8813,-116.2505,4,1.7,Ml,33,90,0.03593261,0.14,ci,ci15395505,2013-08-22T18:00:34.491Z,"26km ENE of Pine Valley, California"
2013-08-22T13:11:07.600Z,35.7137,-118.0643,9.4,1.5,Ml,21,93.6,0.14373045,0.09,ci,ci15395497,2013-08-22T18:02:45.305Z,"21km ENE of Weldon, California"
2013-08-22T13:05:43.700Z,34.3307,-116.9267,0,1.7,Ml,6,187.2,0.07186522,0.13,ci,ci15395489,2013-08-22T18:23:22.795Z,"2km E of Quarry at PFIZER"
2013-08-22T13:03:54.900Z,33.5802,-116.6125,15.3,1.1,Ml,28,68.4,0.01796631,0.1,ci,ci15395481,2013-08-22T18:25:22.532Z,"6km ENE of Anza, California"
2013-08-22T12:22:03.000Z,63.2266,-150.33,108.3,1,Ml,12,93.6,,0.24,ak,ak10788685,2013-08-24T06:51:59.929Z,"71km WSW of Cantwell, Alaska"
2013-08-22T12:17:34.000Z,62.6525,-151.6126,6.7,1.3,Ml,15,90,,0.52,ak,ak10787394,2013-08-24T06:51:57.379Z,"85km WNW of Talkeetna, Alaska"
2013-08-22T12:15:53.000Z,60.1183,-141.3135,7.8,1.3,Ml,26,151.2,,0.71,ak,ak10787392,2013-08-27T18:58:04.904Z,"62km E of Cape Yakataga, Alaska"
2013-08-22T12:01:43.940Z,39.6631,-119.6845,13.9411,1.05,ml,26,75,0.131,0.1095,nn,nn00420943,2013-08-22T17:43:10.133Z,"2km NE of Spanish Springs, Nevada"
2013-08-22T11:58:47.700Z,32.8858,-116.2472,4.3,1.3,Ml,16,97.2,0.02694946,0.11,ci,ci15395449,2013-08-22T20:29:38.568Z,"27km ENE of Pine Valley, California"
2013-08-22T11:56:51.000Z,38.7788,-122.7417,1.3,1.3,Md,,32.4,0.00898315,0.07,nc,nc72054311,2013-08-24T03:09:08.998Z,"1km E of The Geysers, California"
2013-08-22T11:39:23.100Z,18.9932,-66.444,59,2.7,Md,6,288,0.51832792,0.28,pr,pr13234017,2013-08-22T13:21:05.798Z,"58km N of Tierras Nuevas Poniente, Puerto Rico"
2013-08-22T11:37:22.400Z,36.0092,-120.9953,5,1,Md,,104.4,0.08983153,0.19,nc,nc72054301,2013-08-22T22:21:11.308Z,"25km SSE of King City, California"
2013-08-22T11:23:15.600Z,37.7505,-122.1593,1.8,1.1,Md,,126,0.03593261,0.07,nc,nc72054296,2013-08-23T00:16:06.150Z,"2km N of San Leandro, California"
2013-08-22T11:10:10.000Z,51.2456,-177.9422,34,2.1,Ml,18,252,,0.37,ak,ak10787381,2013-08-24T06:51:58.657Z,"72km S of Tanaga Volcano, Alaska"
2013-08-22T11:09:42.500Z,38.372,-122.6185,5.6,1.7,Md,,54,0.02694946,0.11,nc,nc72054281,2013-08-24T02:11:07.351Z,"7km SW of Kenwood, California"
2013-08-22T11:06:49.000Z,62.0334,-149.1187,39.6,1.5,Ml,32,50.4,,0.46,ak,ak10787379,2013-08-24T06:51:57.333Z,"29km NNW of Sutton-Alpine, Alaska"
2013-08-22T10:58:34.100Z,33.4468,-116.3987,14.6,1,Ml,37,136.8,0.08084838,0.14,ci,ci15395425,2013-08-22T19:11:18.595Z,"21km N of Borrego Springs, California"
2013-08-22T10:52:04.400Z,38.8213,-122.7925,3.3,1.1,Md,,50.4,0.00898315,0.06,nc,nc72054271,2013-08-22T13:20:10.925Z,"5km NNW of The Geysers, California"
2013-08-22T10:38:24.000Z,63.2003,-151.3309,9.6,1.1,Ml,15,72,,0.74,ak,ak10787372,2013-08-24T06:51:56.123Z,"115km NNW of Talkeetna, Alaska"
2013-08-22T10:33:47.000Z,60.0832,-141.4987,0,1.1,Ml,18,158.4,,0.71,ak,ak10787370,2013-08-27T18:58:04.877Z,"51km E of Cape Yakataga, Alaska"
2013-08-22T10:33:40.900Z,41.9258,-112.3545,10,1.9,Ml,,86.4,0.02694946,0.16,uu,uu60034227,2013-08-22T17:57:13.619Z,"26km NW of Garland, Utah"
2013-08-22T10:30:54.000Z,62.3685,-151.0031,70.4,1.3,Ml,21,72,,0.35,ak,ak10787365,2013-08-24T06:51:56.087Z,"46km W of Talkeetna, Alaska"
2013-08-22T09:57:40.000Z,59.2917,-152.4865,75.6,1.8,Ml,16,111.6,,0.3,ak,ak10788674,2013-08-24T06:51:59.905Z,"65km SW of Anchor Point, Alaska"
2013-08-22T09:52:01.000Z,61.304,-151.0771,64.9,1.9,Ml,38,39.6,,0.6,ak,ak10787350,2013-08-24T06:51:56.074Z,"63km W of Anchorage, Alaska"
2013-08-22T09:41:34.000Z,52.2525,-174.501,148.9,1.5,Ml,13,165.6,,0.24,ak,ak10787348,2013-08-24T06:51:58.639Z,"21km WNW of Atka, Alaska"
2013-08-22T09:28:46.400Z,38.8242,-122.8048,3.2,1,Md,,97.2,0,0.07,nc,nc72054241,2013-08-22T09:51:07.588Z,"6km NW of The Geysers, California"
2013-08-22T09:28:34.000Z,52.0649,-171.7001,41.3,1.8,Ml,7,208.8,,0.8,ak,ak10788671,2013-08-24T06:51:59.893Z,"55km SSW of Amukta Island, Alaska"
2013-08-22T09:13:45.000Z,53.4223,-165.1025,25.4,2.1,Ml,12,259.2,,0.33,ak,ak10787342,2013-08-24T06:51:59.872Z,"90km SSE of Akutan, Alaska"
2013-08-22T09:10:16.400Z,33.139,-115.6335,0.7,1.2,Ml,22,82.8,0.00898315,0.17,ci,ci15395401,2013-08-22T18:49:51.030Z,"11km W of Calipatria, California"
2013-08-22T09:06:45.000Z,64.1456,-150.1626,16.1,1.1,Ml,14,82.8,,0.54,ak,ak10787337,2013-08-24T06:51:56.041Z,"66km WNW of Healy, Alaska"
2013-08-22T09:01:34.500Z,33.14,-115.6357,1.5,1.2,Ml,23,82.8,0.00898315,0.17,ci,ci15395385,2013-08-22T18:43:00.210Z,"11km W of Calipatria, California"
2013-08-22T09:00:08.000Z,51.5675,-178.4337,4.8,1.6,Ml,18,241.2,,0.57,ak,ak10788667,2013-08-24T06:51:59.860Z,"40km SSW of Tanaga Volcano, Alaska"
2013-08-22T08:51:38.400Z,18.5282,-64.9852,40,2.5,Md,4,198,0.55426053,0.12,pr,pr13234024,2013-08-22T20:30:06.287Z,"21km NNW of Charlotte Amalie, U.S. Virgin Islands"
2013-08-22T08:50:03.900Z,38.8445,-122.9597,5.3,1.4,Md,,57.6,0.00898315,0.07,nc,nc72054211,2013-08-23T03:23:08.462Z,"6km NE of Cloverdale, California"
2013-08-22T08:40:03.300Z,33.1372,-115.638,1.3,1.2,Ml,24,108,0.00898315,0.12,ci,ci15395361,2013-08-22T18:32:08.366Z,"11km W of Calipatria, California"
2013-08-22T08:39:16.140Z,16.1785,-46.7145,10,4.9,mb,98,89,13.98,0.75,us,usb000j979,2013-08-22T16:42:03.444Z,"Northern Mid-Atlantic Ridge"
2013-08-22T08:32:15.000Z,21.4467,-158.3812,35.5,2.6,Ml,,306,0.34135981,0.1,hv,hv60527737,2013-08-22T19:49:28.216Z,"17km W of Makaha, Hawaii"
2013-08-22T08:30:21.800Z,34.0312,-116.9273,15.5,1.7,Ml,71,25.2,0.01796631,0.13,ci,ci15395353,2013-08-22T18:28:17.893Z,"7km NE of Cherry Valley, California"
2013-08-22T08:28:04.000Z,58.6837,-151.5764,55.9,1.6,Ml,7,190.8,,0.13,ak,ak10788665,2013-08-24T06:51:59.848Z,"106km S of Homer, Alaska"
2013-08-22T08:19:35.800Z,44.937,-111.4918,4.4,1,Md,17,64.8,0.11498436,0.1,mb,mb13923032,2013-08-28T08:50:39.788Z,"39km SSW of Big Sky, Montana"
2013-08-22T08:16:49.000Z,59.9446,-141.6191,8.2,1.3,Ml,29,172.8,,0.65,ak,ak10787319,2013-08-27T18:58:04.851Z,"47km ESE of Cape Yakataga, Alaska"
2013-08-22T08:02:53.280Z,39.7834,141.297,50,4.4,mb,18,128,2.64,1.47,us,usb000j970,2013-08-22T16:05:25.628Z,"15km NE of Morioka-shi, Japan"
2013-08-22T07:52:27.620Z,-6.8746,150.526,10,4.6,mb,29,78,3.12,0.57,us,usb000j96s,2013-08-22T15:55:12.423Z,"130km SE of Kandrian, Papua New Guinea"
2013-08-22T07:13:19.000Z,35.926,-120.4812,4.5,1,Md,,97.2,0.01796631,0.09,nc,nc72054176,2013-08-23T01:58:47.290Z,"26km SSW of Coalinga, California"
2013-08-22T07:09:16.400Z,34.4567,-116.464,4.7,1.1,Ml,25,104.4,0.1527136,0.11,ci,ci15395321,2013-08-22T18:03:49.898Z,"38km N of Yucca Valley, California"
2013-08-22T07:00:44.900Z,35.9253,-120.4817,4.4,1.2,Md,,50.4,0.01796631,0.09,nc,nc72054166,2013-08-23T23:17:10.394Z,"26km SSW of Coalinga, California"
2013-08-22T06:53:05.070Z,42.2763,142.9224,59.34,4.7,mb,193,53,0.31,0.8,us,usb000j968,2013-08-22T14:55:31.967Z,"46km E of Shizunai, Japan"
2013-08-22T06:47:34.000Z,61.4726,-149.7495,31.4,1.1,Ml,14,75.6,,0.56,ak,ak10787298,2013-08-24T06:51:57.403Z,"9km WSW of Knik-Fairview, Alaska"
2013-08-22T06:44:53.040Z,43.5894,13.7395,10.09,4.5,mb,102,61,1.26,0.97,us,usb000j960,2013-08-22T18:45:10.958Z,"12km NE of Sirolo, Italy"
2013-08-22T06:39:22.400Z,44.347,-110.8408,2.2,1.1,Md,,108,0.08084838,0.15,uu,uu60034217,2013-08-22T16:49:58.174Z,"12km S of Old Faithful Geyser, Wyoming"
2013-08-22T06:38:10.300Z,34.007,-116.3155,8.7,1.4,Ml,41,39.6,0.08983153,0.09,ci,ci15395305,2013-08-22T18:00:20.004Z,"13km NNE of Sky Valley, California"
2013-08-22T06:14:59.000Z,63.5362,-151.0206,5.8,1.4,Ml,20,82.8,,0.75,ak,ak10787285,2013-08-24T06:51:55.012Z,"104km W of Cantwell, Alaska"
2013-08-22T06:14:25.100Z,18.0235,-67.4558,9,2.7,Md,8,298.8,0.32968171,0.55,pr,pr13234010,2013-08-22T07:54:19.565Z,"29km WSW of Puerto Real, Puerto Rico"
2013-08-22T06:08:20.500Z,17.9701,-67.3731,37,2.3,Md,3,320.4,0.25332491,0.15,pr,pr13234014,2013-08-22T09:58:37.991Z,"19km W of Pole Ojea, Puerto Rico"
2013-08-22T06:06:11.000Z,63.1522,-151.4931,13.7,1.3,Ml,16,72,,0.57,ak,ak10787283,2013-08-24T06:51:54.960Z,"116km NW of Talkeetna, Alaska"
2013-08-22T05:41:49.500Z,19.4052,-155.2777,0.1,1.7,Ml,,100.8,0.00898315,0.07,hv,hv60527702,2013-08-22T18:57:54.851Z,"5km SW of Volcano, Hawaii"
2013-08-22T05:36:41.800Z,38.8338,-122.8033,1.9,1,Md,,54,0.00898315,0.05,nc,nc72054126,2013-08-22T05:52:05.366Z,"7km W of Cobb, California"
2013-08-22T05:29:04.060Z,15.0303,-93.1958,65.7,4.2,mb,47,177,1.61,0.89,us,usb000j958,2013-08-22T13:31:47.551Z,"54km SW of Mapastepec, Mexico"
2013-08-22T05:22:37.100Z,35.9258,-117.2223,8.6,1.2,Ml,9,136.8,0.06288207,0.09,ci,ci15395289,2013-08-22T17:50:48.322Z,"24km NE of Searles Valley, California"
2013-08-22T05:21:55.200Z,18.044,-67.4063,4,2.8,Md,10,288,0.28476595,0.51,pr,pr13234009,2013-08-22T07:36:57.650Z,"23km W of Puerto Real, Puerto Rico"
2013-08-22T05:21:00.000Z,61.3525,-148.1825,17.5,1.1,Ml,7,118.8,,0.28,ak,ak10788657,2013-08-24T06:51:59.837Z,"50km ESE of Butte, Alaska"
2013-08-22T05:20:21.400Z,36.6707,-121.2975,5.9,2.4,Md,,39.6,0.01796631,0.08,nc,nc72054121,2013-08-22T23:49:08.062Z,"16km SSE of Ridgemark, California"
2013-08-22T05:13:03.200Z,17.9444,-67.4476,27,2.4,Md,5,302.4,0.32788508,0.18,pr,pr13234022,2013-08-22T19:17:11.422Z,"28km W of Pole Ojea, Puerto Rico"
2013-08-22T05:12:34.000Z,63.2491,-151.2952,10.4,1.1,Ml,12,97.2,,0.49,ak,ak10788655,2013-08-24T06:51:58.806Z,"118km W of Cantwell, Alaska"
2013-08-22T05:10:03.000Z,61.3205,-150.1043,46.3,1.3,Ml,20,64.8,,0.88,ak,ak10788654,2013-08-24T06:51:58.789Z,"15km NW of Anchorage, Alaska"
2013-08-22T05:08:53.900Z,38.5025,-122.652,0.9,1.5,Md,,39.6,0.03593261,0.08,nc,nc72054111,2013-08-22T19:37:09.454Z,"8km NE of Santa Rosa, California"
2013-08-22T05:05:33.900Z,17.974,-67.3895,31,2.6,Md,5,295.2,0.26769795,0.21,pr,pr13234021,2013-08-22T19:14:45.765Z,"21km W of Pole Ojea, Puerto Rico"
2013-08-22T05:05:33.500Z,17.9701,-67.4674,12,2.9,Md,7,302.4,0.34135981,0.36,pr,pr13234007,2013-08-22T07:12:49.091Z,"29km W of Pole Ojea, Puerto Rico"
2013-08-22T05:05:29.700Z,44.8133,-110.9948,9.7,1,Ml,,176.4,0.05389892,0.1,uu,uu60034212,2013-08-22T16:47:53.144Z,"18km NNE of West Yellowstone, Montana"
2013-08-22T05:03:29.800Z,18.0799,-67.4371,8,2.9,Md,25,187.2,0.3117154,0.51,pr,pr13234005,2013-08-22T06:32:09.095Z,"26km W of Puerto Real, Puerto Rico"
2013-08-22T04:54:40.000Z,61.6982,-149.4225,11.6,1.1,Ml,,,,0.57,ak,ak10787266,2013-08-27T18:58:04.828Z,"7km N of Tanaina, Alaska"
2013-08-22T04:47:16.000Z,51.6274,-178.3347,12.5,1.7,Ml,14,306,,0.72,ak,ak10787265,2013-08-24T06:51:58.612Z,"31km SSW of Tanaga Volcano, Alaska"
2013-08-22T04:46:09.700Z,17.9967,-67.2539,39,1.9,Md,3,277.2,0.13744224,0.4,pr,pr13234019,2013-08-22T19:21:11.991Z,"7km WNW of Pole Ojea, Puerto Rico"
2013-08-22T04:41:52.000Z,58.8248,-153.2783,8.7,2.2,Ml,,,,0.54,ak,ak10787259,2013-08-24T06:51:54.910Z,"124km NNW of Kodiak Station, Alaska"
2013-08-22T04:35:59.800Z,18.0396,-67.4275,8,3.5,Md,20,198,0.30452888,0.46,pr,pr13234004,2013-08-22T05:12:05.807Z,"25km W of Puerto Real, Puerto Rico"
2013-08-22T04:05:24.500Z,39.0572,-110.7912,15.4,1.1,Ml,,169.2,0.21559567,0.06,uu,uu60034207,2013-08-22T17:45:23.530Z,"26km SE of Castle Dale, Utah"
2013-08-22T03:49:29.200Z,17.9755,-67.4596,24,2.4,Md,4,302.4,0.33417329,0.28,pr,pr13234011,2013-08-22T09:37:05.594Z,"29km W of Pole Ojea, Puerto Rico"
2013-08-22T03:46:09.000Z,51.4698,-178.1606,13.1,1.4,Ml,15,241.2,,0.36,ak,ak10787249,2013-08-24T06:51:57.572Z,"46km S of Tanaga Volcano, Alaska"
2013-08-22T03:40:23.000Z,63.0692,-151.5092,9.8,1,Ml,11,133.2,,0.69,ak,ak10787247,2013-08-24T06:51:58.753Z,"109km NW of Talkeetna, Alaska"
2013-08-22T03:39:09.000Z,62.1279,-145.5319,18.3,1.2,Ml,,,,0.56,ak,ak10787246,2013-08-24T06:51:54.894Z,"2km NNE of Glennallen, Alaska"
2013-08-22T03:26:22.200Z,32.8763,-116.2567,4.1,1.1,Ml,15,126,0.03593261,0.15,ci,ci15395257,2013-08-22T19:14:29.477Z,"26km ENE of Pine Valley, California"
2013-08-22T03:23:40.100Z,40.4935,-124.284,19,2.9,Md,,158.4,0.04491576,0.09,nc,nc72054076,2013-08-23T06:30:09.728Z,"9km S of Ferndale, California"
2013-08-22T03:17:00.100Z,19.411,-155.265,3.8,1.8,Ml,,61.2,0.00898315,0.15,hv,hv60527582,2013-08-22T03:22:42.859Z,"3km SW of Volcano, Hawaii"
2013-08-22T03:14:08.000Z,65.7328,-151.4554,14.2,1.4,Ml,10,115.2,,0.7,ak,ak10788646,2013-08-27T18:58:06.977Z,"68km NNE of Tanana, Alaska"
2013-08-22T03:07:40.500Z,18.9734,-66.6445,47,2.7,Md,4,284.4,0.50485319,0.18,pr,pr13234016,2013-08-22T10:20:11.714Z,"55km N of Arecibo, Puerto Rico"
2013-08-22T03:05:57.200Z,18.0405,-67.4509,7,2.7,Md,12,190.8,0.32698676,0.31,pr,pr13234003,2013-08-22T06:41:10.517Z,"28km W of Puerto Real, Puerto Rico"
2013-08-22T03:02:35.600Z,17.9559,-67.461,17,2.5,Md,4,327.6,0.33866486,0.23,pr,pr13234015,2013-08-22T10:19:20.935Z,"29km W of Pole Ojea, Puerto Rico"
2013-08-22T02:54:48.000Z,52.1715,-175.859,167.2,1.7,Ml,10,190.8,,0.16,ak,ak10788645,2013-08-24T06:51:58.709Z,"63km ENE of Adak, Alaska"
2013-08-22T02:51:19.700Z,33.1793,-116.0138,2.7,1.4,Ml,36,57.6,0.09881468,0.18,ci,ci15395249,2013-08-22T19:11:19.092Z,"14km SSW of Salton City, California"
2013-08-22T02:49:46.000Z,59.9396,-141.6202,8.3,1.3,Ml,,,,0.42,ak,ak10787233,2013-08-27T18:58:04.812Z,"47km ESE of Cape Yakataga, Alaska"
2013-08-22T02:47:04.200Z,17.9708,-65.8825,19,1.3,Md,7,208.8,0.14013718,0.12,pr,pr13234012,2013-08-22T10:17:25.110Z,"3km S of Emajagua, Puerto Rico"
2013-08-22T02:45:06.500Z,18.0522,-67.4335,5,2.6,Md,21,194.4,0.3117154,0.36,pr,pr13234002,2013-08-22T06:37:39.885Z,"26km W of Puerto Real, Puerto Rico"
2013-08-22T02:09:36.100Z,39.175,-123.794,7,1.8,Md,,208.8,0.12576414,0.1,nc,nc72054056,2013-08-27T01:02:06.476Z,"30km S of Fort Bragg, California"
2013-08-22T02:06:49.500Z,18.048,-67.4229,5,2.7,Md,10,291.6,0.30093562,0.43,pr,pr13234008,2013-08-22T07:23:05.695Z,"25km W of Puerto Real, Puerto Rico"
2013-08-22T02:05:55.900Z,38.8127,-122.7925,3,1,Md,,50.4,0.00898315,0.04,nc,nc72054041,2013-08-22T02:07:37.939Z,"5km NW of The Geysers, California"
2013-08-22T02:04:45.500Z,17.9517,-67.3048,43,1.9,Md,3,316.8,0.1940361,0.14,pr,pr13234013,2013-08-22T10:18:35.304Z,"12km WSW of Pole Ojea, Puerto Rico"
2013-08-22T02:04:08.000Z,60.3504,-142.9047,8.9,1.2,Ml,24,50.4,,0.29,ak,ak10787222,2013-08-27T18:58:06.966Z,"41km NW of Cape Yakataga, Alaska"
2013-08-22T02:02:35.200Z,18.0359,-67.4404,6,2.8,Md,9,198,0.31620698,0.5,pr,pr13234001,2013-08-22T04:35:03.497Z,"27km W of Puerto Real, Puerto Rico"
2013-08-22T02:02:35.000Z,51.5701,-178.3129,6.3,2.3,Ml,12,302.4,,0.34,ak,ak10787221,2013-08-24T06:44:11.301Z,"36km SSW of Tanaga Volcano, Alaska"
2013-08-22T01:55:06.100Z,18.0587,-67.4255,4,2.8,Md,16,190.8,0.3054272,0.61,pr,pr13234006,2013-08-22T07:07:18.231Z,"25km W of Puerto Real, Puerto Rico"
2013-08-22T01:51:22.100Z,40.2803,-117.5838,16,2.29,ml,4,298,1.804,,nn,nn00420926,2013-08-23T16:48:58.718Z,"68km SW of Battle Mountain, Nevada"
2013-08-22T01:51:11.000Z,51.6187,-178.2323,1,1.7,Ml,14,295.2,,0.5,ak,ak10787215,2013-08-24T06:44:11.289Z,"30km SSW of Tanaga Volcano, Alaska"
2013-08-22T01:49:58.400Z,18.04,-67.4265,8,3.7,Md,28,190.8,0.30273225,0.37,pr,pr13234000,2013-08-25T05:33:52.047Z,"25km W of Puerto Real, Puerto Rico"
